State,Year,Quarter,Registered_users,App_opens,Brand,User_Count,Percentage
kerala,2021,4,8473810,213542857,OnePlus,185990,0.02194880461091292
kerala,2021,4,8473810,213542857,Motorola,137360,0.01620994570329049
kerala,2021,4,8473810,213542857,Lenovo,125313,0.014788271155477878
kerala,2021,4,8473810,213542857,Others,551779,0.06511580977151954
kerala,2022,1,8972299,94047893,Xiaomi,2098370,0.233872054419943
kerala,2022,1,8972299,94047893,Samsung,1826034,0.20351907576865194
kerala,2022,1,8972299,94047893,Vivo,1330622,0.14830335012241566
kerala,2022,1,8972299,94047893,Oppo,1032233,0.11504665638093425
kerala,2022,1,8972299,94047893,Realme,705424,0.07862243556528822
kerala,2022,1,8972299,94047893,Apple,550489,0.06135428611997884
kerala,2022,1,8972299,94047893,Huawei,408553,0.045534929230512715
kerala,2022,1,8972299,94047893,OnePlus,199414,0.02222551878843984
kerala,2022,1,8972299,94047893,Motorola,137230,0.015294853637846889
kerala,2022,1,8972299,94047893,Lenovo,124999,0.01393165787274811
kerala,2022,1,8972299,94047893,Others,558931,0.06229518209324054
ladakh,2021,1,69919,1184204,Xiaomi,20199,0.28889143151360863
ladakh,2021,1,69919,1184204,Vivo,15183,0.21715127504683993
ladakh,2021,1,69919,1184204,Samsung,12232,0.17494529384001486
ladakh,2021,1,69919,1184204,Oppo,10382,0.148486105350477
ladakh,2021,1,69919,1184204,Realme,3940,0.056350920350691516
ladakh,2021,1,69919,1184204,Apple,1613,0.023069551910067362
ladakh,2021,1,69919,1184204,OnePlus,1531,0.02189676625809866
ladakh,2021,1,69919,1184204,Huawei,941,0.013458430469543328
ladakh,2021,1,69919,1184204,Motorola,924,0.013215291980720549
ladakh,2021,1,69919,1184204,Lenovo,520,0.007437177305167408
ladakh,2021,1,69919,1184204,Others,2454,0.03509775597477081
ladakh,2021,2,75048,4391632,Xiaomi,21227,0.2828456454535764
ladakh,2021,2,75048,4391632,Vivo,16463,0.2193662722524251
ladakh,2021,2,75048,4391632,Samsung,13134,0.1750079948832747
ladakh,2021,2,75048,4391632,Oppo,11029,0.14695927939452083
ladakh,2021,2,75048,4391632,Realme,4715,0.06282645773371709
ladakh,2021,2,75048,4391632,Apple,1823,0.024291120349642894
ladakh,2021,2,75048,4391632,OnePlus,1741,0.023198486302099988
ladakh,2021,2,75048,4391632,Motorola,922,0.012285470632128771
ladakh,2021,2,75048,4391632,Huawei,894,0.011912376079309242
ladakh,2021,2,75048,4391632,Lenovo,490,0.006529154674341755
ladakh,2021,2,75048,4391632,Others,2610,0.034777742244963224
ladakh,2021,3,81210,7099550,Xiaomi,22384,0.27563107991626645
ladakh,2021,3,81210,7099550,Vivo,18124,0.22317448590075115
ladakh,2021,3,81210,7099550,Samsung,13661,0.1682181997290974
ladakh,2021,3,81210,7099550,Oppo,12095,0.14893486023888683
ladakh,2021,3,81210,7099550,Realme,5579,0.0686984361531831
ladakh,2021,3,81210,7099550,OnePlus,2176,0.02679472971308952
ladakh,2021,3,81210,7099550,Apple,2004,0.02467676394532693
ladakh,2021,3,81210,7099550,Huawei,1013,0.01247383327176456
ladakh,2021,3,81210,7099550,Motorola,910,0.011205516561999754
ladakh,2021,3,81210,7099550,Lenovo,476,0.005861347124738333
ladakh,2021,3,81210,7099550,Others,2788,0.03433074744489595
ladakh,2021,4,87057,2665203,Xiaomi,23462,0.2695015909117015
ladakh,2021,4,87057,2665203,Vivo,19473,0.22368103656225233
ladakh,2021,4,87057,2665203,Samsung,14073,0.16165271029325615
ladakh,2021,4,87057,2665203,Oppo,12900,0.14817877942037974
ladakh,2021,4,87057,2665203,Realme,6879,0.07901719563044901
ladakh,2021,4,87057,2665203,OnePlus,2678,0.030761455138587364
ladakh,2021,4,87057,2665203,Apple,2358,0.027085702470794996
ladakh,2021,4,87057,2665203,Huawei,958,0.011004284549203396
ladakh,2021,4,87057,2665203,Motorola,912,0.010475895103208243
ladakh,2021,4,87057,2665203,Lenovo,449,0.005157540461996163
ladakh,2021,4,87057,2665203,Others,2915,0.03348380945817108
ladakh,2022,1,92492,8902080,Xiaomi,24460,0.2644553042425291
ladakh,2022,1,92492,8902080,Vivo,20679,0.22357609306750853
ladakh,2022,1,92492,8902080,Samsung,14554,0.15735414954806903
ladakh,2022,1,92492,8902080,Oppo,13813,0.14934264585045193
ladakh,2022,1,92492,8902080,Realme,7852,0.08489382865545128
ladakh,2022,1,92492,8902080,OnePlus,2984,0.03226224970808286
ladakh,2022,1,92492,8902080,Apple,2655,0.028705185313324395
ladakh,2022,1,92492,8902080,Huawei,996,0.01076849889720192
ladakh,2022,1,92492,8902080,Motorola,921,0.009957617956147559
ladakh,2022,1,92492,8902080,Lenovo,502,0.00542749643212386
ladakh,2022,1,92492,8902080,Others,3076,0.03325693032910954
lakshadweep,2021,1,4577,47283,Vivo,1032,0.22547520209744373
lakshadweep,2021,1,4577,47283,Xiaomi,921,0.20122350884859078
lakshadweep,2021,1,4577,47283,Oppo,720,0.15730828053310028
lakshadweep,2021,1,4577,47283,Samsung,693,0.15140922001310902
lakshadweep,2021,1,4577,47283,Huawei,371,0.08105746121913918
lakshadweep,2021,1,4577,47283,Realme,302,0.06598208433471707
lakshadweep,2021,1,4577,47283,Apple,106,0.023159274634039766
lakshadweep,2021,1,4577,47283,OnePlus,103,0.022503823465151847
lakshadweep,2021,1,4577,47283,Lenovo,54,0.01179812103998252
lakshadweep,2021,1,4577,47283,Motorola,46,0.010050251256281407
lakshadweep,2021,1,4577,47283,Others,229,0.0500327725584444
lakshadweep,2021,2,4896,40301,Vivo,1118,0.22834967320261437
lakshadweep,2021,2,4896,40301,Xiaomi,970,0.19812091503267973
lakshadweep,2021,2,4896,40301,Oppo,771,0.15747549019607843
lakshadweep,2021,2,4896,40301,Samsung,717,0.14644607843137256
lakshadweep,2021,2,4896,40301,Huawei,379,0.07741013071895425
lakshadweep,2021,2,4896,40301,Realme,350,0.07148692810457516
lakshadweep,2021,2,4896,40301,Apple,121,0.0247140522875817
lakshadweep,2021,2,4896,40301,OnePlus,118,0.024101307189542485
lakshadweep,2021,2,4896,40301,Lenovo,60,0.012254901960784314
lakshadweep,2021,2,4896,40301,Motorola,42,0.00857843137254902
lakshadweep,2021,2,4896,40301,Others,250,0.05106209150326797
lakshadweep,2021,3,5287,49127,Vivo,1234,0.23340268583317572
lakshadweep,2021,3,5287,49127,Xiaomi,1046,0.19784376773217324
lakshadweep,2021,3,5287,49127,Oppo,816,0.15434083601286175
lakshadweep,2021,3,5287,49127,Samsung,774,0.14639682239455268
lakshadweep,2021,3,5287,49127,Realme,413,0.07811613391337242
lakshadweep,2021,3,5287,49127,Huawei,398,0.07527898619254776
lakshadweep,2021,3,5287,49127,Apple,134,0.025345186306033666
lakshadweep,2021,3,5287,49127,OnePlus,132,0.024966899943257046
lakshadweep,2021,3,5287,49127,Lenovo,55,0.010402874976357102
lakshadweep,2021,3,5287,49127,Motorola,46,0.008700586343862303
lakshadweep,2021,3,5287,49127,Others,239,0.04520522035180632
lakshadweep,2021,4,5638,67320,Vivo,1354,0.24015608371763036
lakshadweep,2021,4,5638,67320,Xiaomi,1146,0.2032635686413622
lakshadweep,2021,4,5638,67320,Oppo,899,0.15945370698829373
lakshadweep,2021,4,5638,67320,Samsung,776,0.1376374600922313
lakshadweep,2021,4,5638,67320,Realme,448,0.07946080170273147
lakshadweep,2021,4,5638,67320,Huawei,396,0.07023767293366442
lakshadweep,2021,4,5638,67320,Apple,151,0.02678254700248315
lakshadweep,2021,4,5638,67320,OnePlus,143,0.025363604114934372
lakshadweep,2021,4,5638,67320,Motorola,46,0.008158921603405462
lakshadweep,2021,4,5638,67320,Lenovo,45,0.007981553742461865
lakshadweep,2021,4,5638,67320,Others,234,0.0415040794608017
lakshadweep,2022,1,5990,45410,Vivo,1441,0.24056761268781301
lakshadweep,2022,1,5990,45410,Xiaomi,1203,0.2008347245409015
lakshadweep,2022,1,5990,45410,Oppo,956,0.1595993322203673
lakshadweep,2022,1,5990,45410,Samsung,804,0.1342237061769616
lakshadweep,2022,1,5990,45410,Realme,507,0.08464106844741236
lakshadweep,2022,1,5990,45410,Huawei,397,0.06627712854757929
lakshadweep,2022,1,5990,45410,Apple,176,0.02938230383973289
lakshadweep,2022,1,5990,45410,OnePlus,160,0.02671118530884808
lakshadweep,2022,1,5990,45410,Lenovo,50,0.008347245409015025
lakshadweep,2022,1,5990,45410,Motorola,49,0.008180300500834724
lakshadweep,2022,1,5990,45410,Others,247,0.04123539232053423
madhya-pradesh,2021,1,14839427,482500276,Xiaomi,3826173,0.25783832488949876
madhya-pradesh,2021,1,14839427,482500276,Vivo,3171754,0.21373830674189778
madhya-pradesh,2021,1,14839427,482500276,Samsung,2620433,0.1765858614352158
madhya-pradesh,2021,1,14839427,482500276,Oppo,1846729,0.12444746013441085
madhya-pradesh,2021,1,14839427,482500276,Realme,1015817,0.06845392345674803
madhya-pradesh,2021,1,14839427,482500276,Motorola,211488,0.014251763225089486
madhya-pradesh,2021,1,14839427,482500276,Apple,210736,0.014201087413954731
madhya-pradesh,2021,1,14839427,482500276,Tecno,184784,0.012452232825431871
madhya-pradesh,2021,1,14839427,482500276,Huawei,173653,0.01170213647737207
madhya-pradesh,2021,1,14839427,482500276,Micromax,165359,0.011143220017861876
madhya-pradesh,2021,1,14839427,482500276,Others,1412501,0.09518568338251875
madhya-pradesh,2021,2,15940935,727741649,Xiaomi,4052668,0.2542302568826734
madhya-pradesh,2021,2,15940935,727741649,Vivo,3483187,0.21850581537406683
madhya-pradesh,2021,2,15940935,727741649,Samsung,2757784,0.17300014083239157
madhya-pradesh,2021,2,15940935,727741649,Oppo,2001363,0.1255486582186051
madhya-pradesh,2021,2,15940935,727741649,Realme,1196164,0.0750372547156111
madhya-pradesh,2021,2,15940935,727741649,Tecno,240188,0.015067372145987672
madhya-pradesh,2021,2,15940935,727741649,Apple,228017,0.014303866115757952
madhya-pradesh,2021,2,15940935,727741649,Motorola,210526,0.013206628093019639
madhya-pradesh,2021,2,15940935,727741649,OnePlus,182565,0.011452590453445799
madhya-pradesh,2021,2,15940935,727741649,Huawei,171485,0.010757524574311356
madhya-pradesh,2021,2,15940935,727741649,Others,1416988,0.08888989259412952
madhya-pradesh,2021,3,17210233,929572924,Xiaomi,4290362,0.2492913373107732
madhya-pradesh,2021,3,17210233,929572924,Vivo,3891058,0.22608979204407054
madhya-pradesh,2021,3,17210233,929572924,Samsung,2829150,0.1643876640136133
madhya-pradesh,2021,3,17210233,929572924,Oppo,2215661,0.12874090664548238
madhya-pradesh,2021,3,17210233,929572924,Realme,1404072,0.08158355555093298
madhya-pradesh,2021,3,17210233,929572924,Tecno,298534,0.017346307862304945
madhya-pradesh,2021,3,17210233,929572924,Apple,249062,0.014471738993888114
madhya-pradesh,2021,3,17210233,929572924,OnePlus,224466,0.013042589254892715
madhya-pradesh,2021,3,17210233,929572924,Motorola,208788,0.01213161960096647
madhya-pradesh,2021,3,17210233,929572924,Huawei,180559,0.010491374521193293
madhya-pradesh,2021,3,17210233,929572924,Others,1418521,0.0824231142018821
madhya-pradesh,2021,4,18456243,956630781,Xiaomi,4500562,0.24385038710207707
madhya-pradesh,2021,4,18456243,956630781,Vivo,4248158,0.23017458103472088
madhya-pradesh,2021,4,18456243,956630781,Samsung,2921496,0.15829310439833286
madhya-pradesh,2021,4,18456243,956630781,Oppo,2400977,0.13009023559128474
madhya-pradesh,2021,4,18456243,956630781,Realme,1682298,0.0911506204160836
madhya-pradesh,2021,4,18456243,956630781,Tecno,350126,0.018970599812757127
madhya-pradesh,2021,4,18456243,956630781,Apple,293413,0.01589776424161732
madhya-pradesh,2021,4,18456243,956630781,OnePlus,264637,0.014338617019726062
madhya-pradesh,2021,4,18456243,956630781,Motorola,211860,0.011479042619887482
madhya-pradesh,2021,4,18456243,956630781,Huawei,174122,0.009434314448503955
madhya-pradesh,2021,4,18456243,956630781,Others,1408594,0.07632073331500891
madhya-pradesh,2022,1,19656147,1678266475,Xiaomi,4678482,0.23801622973210365
madhya-pradesh,2022,1,19656147,1678266475,Vivo,4575284,0.23276606549594892
madhya-pradesh,2022,1,19656147,1678266475,Samsung,3009068,0.15308534271747154
madhya-pradesh,2022,1,19656147,1678266475,Oppo,2595568,0.13204866650620795
madhya-pradesh,2022,1,19656147,1678266475,Realme,1935366,0.09846110735740835
madhya-pradesh,2022,1,19656147,1678266475,Tecno,424783,0.021610695117410345
madhya-pradesh,2022,1,19656147,1678266475,Apple,325559,0.01656270682143352
madhya-pradesh,2022,1,19656147,1678266475,OnePlus,303765,0.015453944254690403
madhya-pradesh,2022,1,19656147,1678266475,Motorola,211431,0.010756482437783967
madhya-pradesh,2022,1,19656147,1678266475,Huawei,173297,0.008816427756670724
madhya-pradesh,2022,1,19656147,1678266475,Others,1423544,0.07242233180287062
maharashtra,2021,1,37077537,1101976484,Xiaomi,9195320,0.24800244956939832
maharashtra,2021,1,37077537,1101976484,Samsung,8088910,0.21816201006016123
maharashtra,2021,1,37077537,1101976484,Vivo,6831786,0.18425673744186405
maharashtra,2021,1,37077537,1101976484,Oppo,5069410,0.13672456182836523
maharashtra,2021,1,37077537,1101976484,Realme,1696339,0.04575112419144778
maharashtra,2021,1,37077537,1101976484,Apple,1054581,0.02844258506167764
maharashtra,2021,1,37077537,1101976484,OnePlus,870022,0.02346493511691459
maharashtra,2021,1,37077537,1101976484,Motorola,832101,0.022442186491513715
maharashtra,2021,1,37077537,1101976484,Lenovo,447713,0.01207504694823715
maharashtra,2021,1,37077537,1101976484,Huawei,431846,0.011647105901343987
maharashtra,2021,1,37077537,1101976484,Others,2559509,0.0690312573890763
maharashtra,2021,2,39664697,1208083592,Xiaomi,9764252,0.24616983712241644
maharashtra,2021,2,39664697,1208083592,Samsung,8511194,0.21457857096450278
maharashtra,2021,2,39664697,1208083592,Vivo,7509629,0.18932777930964656
maharashtra,2021,2,39664697,1208083592,Oppo,5487836,0.13835567683776837
maharashtra,2021,2,39664697,1208083592,Realme,2003392,0.05050818867972192
maharashtra,2021,2,39664697,1208083592,Apple,1131848,0.028535400131759484
maharashtra,2021,2,39664697,1208083592,OnePlus,949407,0.023935818796245942
maharashtra,2021,2,39664697,1208083592,Motorola,820661,0.020689960142642714
maharashtra,2021,2,39664697,1208083592,Lenovo,430496,0.01085337926569816
maharashtra,2021,2,39664697,1208083592,Huawei,429331,0.010824008059358174
maharashtra,2021,2,39664697,1208083592,Others,2626651,0.06622138069023949
maharashtra,2021,3,42581217,1565370852,Xiaomi,10369008,0.24351131157195435
maharashtra,2021,3,42581217,1565370852,Samsung,8810154,0.20690235321362468
maharashtra,2021,3,42581217,1565370852,Vivo,8354641,0.19620484308844438
maharashtra,2021,3,42581217,1565370852,Oppo,6005730,0.14104176496411552
maharashtra,2021,3,42581217,1565370852,Realme,2373088,0.055730863681045094
maharashtra,2021,3,42581217,1565370852,Apple,1219480,0.028638918422646303
maharashtra,2021,3,42581217,1565370852,OnePlus,1108387,0.02602995118716311
maharashtra,2021,3,42581217,1565370852,Motorola,801994,0.01883445463759291
maharashtra,2021,3,42581217,1565370852,Huawei,436025,0.010239843544161737
maharashtra,2021,3,42581217,1565370852,Tecno,422485,0.009921862966011516
maharashtra,2021,3,42581217,1565370852,Others,2680225,0.06294383272324039
maharashtra,2021,4,45482506,2031739248,Xiaomi,10876133,0.23912783081917255
maharashtra,2021,4,45482506,2031739248,Vivo,9147706,0.20112581307635072
maharashtra,2021,4,45482506,2031739248,Samsung,9133368,0.20081057099184466
maharashtra,2021,4,45482506,2031739248,Oppo,6511923,0.14317423494650888
maharashtra,2021,4,45482506,2031739248,Realme,2837580,0.06238838290924427
maharashtra,2021,4,45482506,2031739248,Apple,1382079,0.030387045955647212
maharashtra,2021,4,45482506,2031739248,OnePlus,1264294,0.02779736894884376
maharashtra,2021,4,45482506,2031739248,Motorola,794353,0.017465022705653026
maharashtra,2021,4,45482506,2031739248,Tecno,485180,0.010667398142046087
maharashtra,2021,4,45482506,2031739248,Huawei,420624,0.009248039235129216
maharashtra,2021,4,45482506,2031739248,Others,2629266,0.05780829226955964
maharashtra,2022,1,48227630,2157769514,Xiaomi,11340940,0.23515441252244823
maharashtra,2022,1,48227630,2157769514,Vivo,9873983,0.20473705633057232
maharashtra,2022,1,48227630,2157769514,Samsung,9447206,0.19588783442188637
maharashtra,2022,1,48227630,2157769514,Oppo,7009300,0.1453378488638152
maharashtra,2022,1,48227630,2157769514,Realme,3235912,0.06709664148953619
maharashtra,2022,1,48227630,2157769514,Apple,1510802,0.03132648235047005
maharashtra,2022,1,48227630,2157769514,OnePlus,1396866,0.028964019173241564
maharashtra,2022,1,48227630,2157769514,Motorola,788109,0.016341441617595556
maharashtra,2022,1,48227630,2157769514,Tecno,572060,0.011861665190680114
maharashtra,2022,1,48227630,2157769514,Huawei,416025,0.00862627916818637
maharashtra,2022,1,48227630,2157769514,Others,2636427,0.05466631887156802
manipur,2021,1,312668,3709227,Xiaomi,149035,0.4766557498688705
manipur,2021,1,312668,3709227,Samsung,52212,0.16698862691417093
manipur,2021,1,312668,3709227,Vivo,37725,0.12065513579899446
manipur,2021,1,312668,3709227,Oppo,26807,0.08573630816073279
manipur,2021,1,312668,3709227,Realme,12487,0.039936929906482274
manipur,2021,1,312668,3709227,Apple,7077,0.022634231836964447
manipur,2021,1,312668,3709227,Huawei,3626,0.011596965471362596
manipur,2021,1,312668,3709227,OnePlus,2920,0.00933897936469354
manipur,2021,1,312668,3709227,Motorola,2347,0.007506364578402651
manipur,2021,1,312668,3709227,Lenovo,2098,0.006709992707920222
manipur,2021,1,312668,3709227,Others,16334,0.05224071539140558
manipur,2021,2,335409,7269002,Xiaomi,159031,0.4741405269387524
manipur,2021,2,335409,7269002,Samsung,55541,0.16559185949094984
manipur,2021,2,335409,7269002,Vivo,41068,0.12244155642812209
manipur,2021,2,335409,7269002,Oppo,29009,0.0864884365058779
manipur,2021,2,335409,7269002,Realme,14786,0.04408349209472614
manipur,2021,2,335409,7269002,Apple,7675,0.022882510606453615
manipur,2021,2,335409,7269002,Huawei,3685,0.010986586525704438
manipur,2021,2,335409,7269002,OnePlus,3183,0.009489906353139003
manipur,2021,2,335409,7269002,Motorola,2290,0.006827485249352283
manipur,2021,2,335409,7269002,HMD Global,2192,0.0065353046578952865
manipur,2021,2,335409,7269002,Others,16949,0.05053233514902701
manipur,2021,3,361749,9743772,Xiaomi,171051,0.472844430806996
manipur,2021,3,361749,9743772,Samsung,57831,0.15986498926050935
manipur,2021,3,361749,9743772,Vivo,45197,0.12494022098195158
manipur,2021,3,361749,9743772,Oppo,32022,0.08851994062181236
manipur,2021,3,361749,9743772,Realme,17435,0.048196401372222177
manipur,2021,3,361749,9743772,Apple,8421,0.023278571606279493
manipur,2021,3,361749,9743772,Huawei,4030,0.0111403210513367
manipur,2021,3,361749,9743772,OnePlus,3903,0.010789248899098547
manipur,2021,3,361749,9743772,Motorola,2266,0.006264011787178403
manipur,2021,3,361749,9743772,HMD Global,2169,0.005995870064602804
manipur,2021,3,361749,9743772,Others,17424,0.04816599354801257
manipur,2021,4,387746,7603294,Xiaomi,183086,0.4721802417046211
manipur,2021,4,387746,7603294,Samsung,60028,0.15481268665569728
manipur,2021,4,387746,7603294,Vivo,48425,0.12488845790801195
manipur,2021,4,387746,7603294,Oppo,34483,0.08893192966529635
manipur,2021,4,387746,7603294,Realme,21355,0.05507471385907269
manipur,2021,4,387746,7603294,Apple,9391,0.024219463256874345
manipur,2021,4,387746,7603294,OnePlus,4695,0.012108442124483554
manipur,2021,4,387746,7603294,Huawei,4031,0.01039598087407736
manipur,2021,4,387746,7603294,HMD Global,2508,0.006468151831353515
manipur,2021,4,387746,7603294,Motorola,2358,0.006081300645267778
manipur,2021,4,387746,7603294,Others,17386,0.044838631475244105
manipur,2022,1,411900,22637747,Xiaomi,193373,0.4694658897790726
manipur,2022,1,411900,22637747,Samsung,62042,0.15062393784899247
manipur,2022,1,411900,22637747,Vivo,51648,0.12538965768390387
manipur,2022,1,411900,22637747,Oppo,37434,0.09088128186453022
manipur,2022,1,411900,22637747,Realme,24745,0.060075260985676136
manipur,2022,1,411900,22637747,Apple,10256,0.02489924739014324
manipur,2022,1,411900,22637747,OnePlus,5335,0.012952172857489681
manipur,2022,1,411900,22637747,Huawei,4094,0.009939305656712794
manipur,2022,1,411900,22637747,HMD Global,2518,0.006113134255887351
manipur,2022,1,411900,22637747,Motorola,2359,0.005727118232580724
manipur,2022,1,411900,22637747,Others,18096,0.04393299344501093
meghalaya,2021,1,190869,2939026,Xiaomi,45624,0.23903305408421482
meghalaya,2021,1,190869,2939026,Samsung,35701,0.18704451744390133
meghalaya,2021,1,190869,2939026,Vivo,30076,0.15757404292996768
meghalaya,2021,1,190869,2939026,Oppo,25290,0.13249925341464563
meghalaya,2021,1,190869,2939026,Realme,14857,0.07783872708506882
meghalaya,2021,1,190869,2939026,Huawei,3554,0.018620100697336918
meghalaya,2021,1,190869,2939026,Apple,3344,0.017519869648816726
meghalaya,2021,1,190869,2939026,Asus,3198,0.01675494711032174
meghalaya,2021,1,190869,2939026,Micromax,3117,0.016330572277321095
meghalaya,2021,1,190869,2939026,Motorola,3077,0.016121004458555344
meghalaya,2021,1,190869,2939026,Others,23031,0.1206639108498499
meghalaya,2021,2,205686,7290804,Xiaomi,48812,0.23731318611864688
meghalaya,2021,2,205686,7290804,Samsung,38364,0.1865173127971763
meghalaya,2021,2,205686,7290804,Vivo,32487,0.15794463405384906
meghalaya,2021,2,205686,7290804,Oppo,27101,0.13175908909697306
meghalaya,2021,2,205686,7290804,Realme,17555,0.0853485409799403
meghalaya,2021,2,205686,7290804,Apple,3658,0.017784389798041676
meghalaya,2021,2,205686,7290804,Huawei,3596,0.017482959462481646
meghalaya,2021,2,205686,7290804,Asus,3185,0.015484768044495006
meghalaya,2021,2,205686,7290804,Motorola,3069,0.014920801610221406
meghalaya,2021,2,205686,7290804,Micromax,3045,0.01480411889968204
meghalaya,2021,2,205686,7290804,Others,24814,0.12064019913849265
meghalaya,2021,3,223065,9952956,Xiaomi,52800,0.23670230650258894
meghalaya,2021,3,223065,9952956,Samsung,39809,0.17846367650684777
meghalaya,2021,3,223065,9952956,Vivo,36214,0.16234729787281735
meghalaya,2021,3,223065,9952956,Oppo,29861,0.13386681012261
meghalaya,2021,3,223065,9952956,Realme,20601,0.09235424652007262
meghalaya,2021,3,223065,9952956,Apple,4026,0.018048550870822407
meghalaya,2021,3,223065,9952956,Huawei,3953,0.01772129200008966
meghalaya,2021,3,223065,9952956,Motorola,3086,0.013834532535359649
meghalaya,2021,3,223065,9952956,Asus,3078,0.013798668549525923
meghalaya,2021,3,223065,9952956,Micromax,3036,0.013610382623898864
meghalaya,2021,3,223065,9952956,Others,26601,0.11925223589536682
meghalaya,2021,4,240268,6048594,Xiaomi,57355,0.23871260425857793
meghalaya,2021,4,240268,6048594,Samsung,41499,0.17271962974678276
meghalaya,2021,4,240268,6048594,Vivo,38748,0.16126991526129156
meghalaya,2021,4,240268,6048594,Oppo,31903,0.13278089466762116
meghalaya,2021,4,240268,6048594,Realme,24878,0.10354271063978557
meghalaya,2021,4,240268,6048594,Apple,4556,0.018962158922536502
meghalaya,2021,4,240268,6048594,Huawei,3875,0.016127823929944895
meghalaya,2021,4,240268,6048594,Motorola,3123,0.012997985582765912
meghalaya,2021,4,240268,6048594,Asus,3113,0.012956365391978957
meghalaya,2021,4,240268,6048594,HMD Global,3095,0.012881449048562438
meghalaya,2021,4,240268,6048594,Others,28123,0.11704846255015233
meghalaya,2022,1,255839,23634106,Xiaomi,60423,0.2361758762346632
meghalaya,2022,1,255839,23634106,Samsung,42900,0.16768358225290123
meghalaya,2022,1,255839,23634106,Vivo,41306,0.16145310136453003
meghalaya,2022,1,255839,23634106,Oppo,34290,0.13402960455599028
meghalaya,2022,1,255839,23634106,Realme,28354,0.11082751261535576
meghalaya,2022,1,255839,23634106,Apple,4983,0.019477093015529297
meghalaya,2022,1,255839,23634106,Huawei,3947,0.01542767130890912
meghalaya,2022,1,255839,23634106,Tecno,3471,0.013567126200462009
meghalaya,2022,1,255839,23634106,OnePlus,3191,0.012472687901375474
meghalaya,2022,1,255839,23634106,Micromax,3139,0.01226943507440226
meghalaya,2022,1,255839,23634106,Others,29835,0.11661630947588132
mizoram,2021,1,85750,1193214,Xiaomi,27202,0.3172244897959184
mizoram,2021,1,85750,1193214,Vivo,16866,0.19668804664723033
mizoram,2021,1,85750,1193214,Samsung,11778,0.1373527696793003
mizoram,2021,1,85750,1193214,Oppo,10894,0.12704373177842565
mizoram,2021,1,85750,1193214,Realme,4253,0.049597667638483965
mizoram,2021,1,85750,1193214,Apple,2669,0.03112536443148688
mizoram,2021,1,85750,1193214,Huawei,1709,0.01993002915451895
mizoram,2021,1,85750,1193214,Gionee,1527,0.017807580174927114
mizoram,2021,1,85750,1193214,Asus,1248,0.01455393586005831
mizoram,2021,1,85750,1193214,OnePlus,765,0.00892128279883382
mizoram,2021,1,85750,1193214,Others,6839,0.07975510204081633
mizoram,2021,2,92552,4014597,Xiaomi,29025,0.3136074855216527
mizoram,2021,2,92552,4014597,Vivo,18400,0.1988071570576541
mizoram,2021,2,92552,4014597,Samsung,12850,0.1388408678364595
mizoram,2021,2,92552,4014597,Oppo,11743,0.12688002420261044
mizoram,2021,2,92552,4014597,Realme,5072,0.05480162503241421
mizoram,2021,2,92552,4014597,Apple,2898,0.031312127236580514
mizoram,2021,2,92552,4014597,Huawei,1696,0.018324833607053333
mizoram,2021,2,92552,4014597,Gionee,1512,0.01633676203647679
mizoram,2021,2,92552,4014597,Asus,1214,0.013116950471086524
mizoram,2021,2,92552,4014597,OnePlus,836,0.009032759961967327
mizoram,2021,2,92552,4014597,Others,7306,0.0789394070360446
mizoram,2021,3,100647,5385718,Xiaomi,31196,0.3099545937782547
mizoram,2021,3,100647,5385718,Vivo,20570,0.2043776764334754
mizoram,2021,3,100647,5385718,Samsung,13399,0.1331286575854223
mizoram,2021,3,100647,5385718,Oppo,13112,0.1302771071169533
mizoram,2021,3,100647,5385718,Realme,5997,0.0595844883603088
mizoram,2021,3,100647,5385718,Apple,3145,0.031247826562142936
mizoram,2021,3,100647,5385718,Huawei,1821,0.01809293868669707
mizoram,2021,3,100647,5385718,Gionee,1601,0.015907081184734766
mizoram,2021,3,100647,5385718,Asus,1176,0.011684401919580315
mizoram,2021,3,100647,5385718,OnePlus,985,0.009786680179240316
mizoram,2021,3,100647,5385718,Others,7645,0.07595854819319006
mizoram,2021,4,108405,2094118,Xiaomi,33819,0.31196900511969006
mizoram,2021,4,108405,2094118,Vivo,22023,0.20315483603154835
mizoram,2021,4,108405,2094118,Samsung,14081,0.12989253263225867
mizoram,2021,4,108405,2094118,Oppo,13819,0.12747566994142337
mizoram,2021,4,108405,2094118,Realme,7453,0.06875144135418108
mizoram,2021,4,108405,2094118,Apple,3532,0.0325815229924819
mizoram,2021,4,108405,2094118,Huawei,1796,0.016567501499008347
mizoram,2021,4,108405,2094118,Gionee,1559,0.014381255477145888
mizoram,2021,4,108405,2094118,OnePlus,1163,0.010728287440616208
mizoram,2021,4,108405,2094118,Asus,1159,0.010691388773580555
mizoram,2021,4,108405,2094118,Others,8001,0.07380655873806559
mizoram,2022,1,115295,14886657,Xiaomi,35679,0.3094583459820461
mizoram,2022,1,115295,14886657,Vivo,23611,0.2047877184613383
mizoram,2022,1,115295,14886657,Oppo,14866,0.12893880914176678
mizoram,2022,1,115295,14886657,Samsung,14652,0.12708270089769722
mizoram,2022,1,115295,14886657,Realme,8423,0.07305607355045753
mizoram,2022,1,115295,14886657,Apple,3803,0.03298495164577822
mizoram,2022,1,115295,14886657,Huawei,1816,0.015750899865562253
